,Iteration,Time,Fitness,FEvals,Temperature,max_iters
41,41,0.010070671000000031,4.0,80.0,1,475
42,42,0.010123671999999972,4.0,82.0,1,475
43,43,0.01017345599999997,4.0,84.0,1,475
44,44,0.010223378999999921,4.0,86.0,1,475
45,45,0.010272867000000074,4.0,88.0,1,475
46,46,0.010322955999999994,4.0,90.0,1,475
47,47,0.010408340000000127,4.0,92.0,1,475
48,48,0.010484353999999918,4.0,94.0,1,475
49,49,0.010544160000000025,4.0,96.0,1,475
50,50,0.010599691999999994,4.0,98.0,1,475
51,51,0.014305813,4.0,100.0,1,475
52,52,0.01437623500000007,4.0,102.0,1,475
53,53,0.014434838000000116,4.0,104.0,1,475
54,54,0.014490147000000064,4.0,106.0,1,475
55,55,0.014549107000000117,4.0,108.0,1,475
56,56,0.014604848000000059,4.0,110.0,1,475
57,57,0.01466151800000004,4.0,112.0,1,475
58,58,0.014716814000000022,4.0,114.0,1,475
59,59,0.014773791999999952,4.0,116.0,1,475
60,60,0.014829549000000108,4.0,118.0,1,475
61,61,0.014886423999999954,4.0,120.0,1,475
62,62,0.014942369000000122,4.0,122.0,1,475
63,63,0.014997452000000022,4.0,124.0,1,475
64,64,0.01505270999999997,4.0,126.0,1,475
65,65,0.015108797000000118,4.0,128.0,1,475
66,66,0.015165424000000094,4.0,130.0,1,475
67,67,0.015220355999999935,6.0,132.0,1,475
68,68,0.015277919000000084,6.0,134.0,1,475
69,69,0.015335995999999907,6.0,136.0,1,475
70,70,0.01539436499999991,6.0,138.0,1,475
71,71,0.015452648000000124,6.0,140.0,1,475
72,72,0.015511577000000054,6.0,142.0,1,475
73,73,0.015566270999999965,6.0,143.0,1,475
74,74,0.015626482000000053,6.0,145.0,1,475
75,75,0.01568633399999997,6.0,147.0,1,475
76,76,0.019536095000000087,6.0,149.0,1,475
77,77,0.019613021999999924,6.0,151.0,1,475
78,78,0.01967957599999992,6.0,153.0,1,475
79,79,0.01974310400000001,6.0,155.0,1,475
80,80,0.019805864000000062,6.0,157.0,1,475
81,81,0.01986252799999999,6.0,158.0,1,475
82,82,0.01992561199999998,6.0,160.0,1,475
83,83,0.019988501999999908,6.0,162.0,1,475
84,84,0.020050957000000036,6.0,164.0,1,475
85,85,0.020106503000000053,6.0,165.0,1,475
86,86,0.02016989800000002,6.0,167.0,1,475
87,87,0.02023352200000006,6.0,169.0,1,475
88,88,0.020291453000000015,6.0,170.0,1,475
89,89,0.0204290760000001,6.0,172.0,1,475
90,90,0.020505347999999923,6.0,174.0,1,475
91,91,0.020568244000000124,6.0,175.0,1,475
92,92,0.02063598199999994,6.0,177.0,1,475
93,93,0.020703150999999975,6.0,179.0,1,475
94,94,0.02077025499999996,6.0,181.0,1,475
95,95,0.020838995999999943,6.0,183.0,1,475
96,96,0.020907570000000097,6.0,185.0,1,475
97,97,0.020976396000000008,6.0,187.0,1,475
98,98,0.021045637999999922,6.0,189.0,1,475
99,99,0.02111481000000004,6.0,191.0,1,475
100,100,0.021183541000000083,6.0,193.0,1,475
101,101,0.025330701000000122,6.0,195.0,1,475
102,102,0.025420296999999925,6.0,197.0,1,475
103,103,0.02549606900000012,6.0,199.0,1,475
104,104,0.02559125200000012,6.0,201.0,1,475
105,105,0.025694211000000022,6.0,203.0,1,475
106,106,0.025773293999999947,6.0,205.0,1,475
107,107,0.025855203999999965,6.0,207.0,1,475
108,108,0.025929668000000072,6.0,209.0,1,475
109,109,0.026001968999999958,6.0,211.0,1,475
110,110,0.026074573999999906,6.0,213.0,1,475
111,111,0.026147279999999995,6.0,215.0,1,475
112,112,0.02629393999999996,6.0,217.0,1,475
113,113,0.026435884000000076,6.0,219.0,1,475
114,114,0.02656483800000009,6.0,221.0,1,475
115,115,0.02665443600000006,6.0,223.0,1,475
116,116,0.026734489999999944,6.0,225.0,1,475
117,117,0.026811240000000014,6.0,227.0,1,475
118,118,0.02689313900000001,6.0,229.0,1,475
119,119,0.027022008999999958,6.0,231.0,1,475
120,120,0.027110020000000068,6.0,233.0,1,475
121,121,0.02718985000000007,6.0,235.0,1,475
122,122,0.027266801000000118,6.0,237.0,1,475
123,123,0.02733546100000006,6.0,238.0,1,475
124,124,0.027412374999999933,6.0,240.0,1,475
125,125,0.027489368000000125,6.0,242.0,1,475
126,126,0.04499627400000006,6.0,244.0,1,475
127,127,0.045097122999999906,6.0,246.0,1,475
128,128,0.045179064000000047,6.0,248.0,1,475
129,129,0.04525800000000002,6.0,250.0,1,475
130,130,0.045336295000000026,6.0,252.0,1,475
131,131,0.04540681000000002,6.0,253.0,1,475
132,132,0.04548442900000005,6.0,255.0,1,475
133,133,0.04556242900000007,6.0,257.0,1,475
134,134,0.04568220599999995,6.0,259.0,1,475
135,135,0.045776225000000004,6.0,261.0,1,475
136,136,0.04594406899999992,6.0,263.0,1,475
137,137,0.04604954800000005,6.0,265.0,1,475
138,138,0.04613656399999999,6.0,267.0,1,475
139,139,0.04621236299999998,6.0,268.0,1,475
140,140,0.046294594999999994,6.0,270.0,1,475
141,141,0.046375689,6.0,272.0,1,475
142,142,0.046469652999999944,6.0,273.0,1,475
143,143,0.04658284299999993,6.0,275.0,1,475
144,144,0.04667191799999992,6.0,277.0,1,475
145,145,0.046756741000000046,6.0,279.0,1,475
146,146,0.04684004700000011,6.0,281.0,1,475
147,147,0.04695687000000004,6.0,283.0,1,475
148,148,0.047059536999999985,6.0,285.0,1,475
149,149,0.04714992600000012,6.0,287.0,1,475
150,150,0.04722859900000009,6.0,288.0,1,475
151,151,0.051458981999999986,6.0,290.0,1,475
152,152,0.05154928400000003,6.0,291.0,1,475
153,153,0.05163753900000012,6.0,293.0,1,475
154,154,0.05171602799999997,6.0,294.0,1,475
155,155,0.05180149599999995,6.0,296.0,1,475
156,156,0.05187862800000009,6.0,297.0,1,475
157,157,0.051964871000000024,6.0,299.0,1,475
158,158,0.052050563999999966,6.0,301.0,1,475
159,159,0.05213727900000009,6.0,303.0,1,475
160,160,0.05222320699999994,6.0,305.0,1,475
161,161,0.05231013700000009,6.0,307.0,1,475
162,162,0.05239579899999991,7.0,309.0,1,475
163,163,0.052483292000000015,7.0,311.0,1,475
164,164,0.05257540199999999,7.0,313.0,1,475
165,165,0.05266504499999991,7.0,315.0,1,475
166,166,0.05275350200000006,7.0,317.0,1,475
167,167,0.05284267400000009,7.0,319.0,1,475
168,168,0.05293109499999993,7.0,321.0,1,475
169,169,0.05302012999999994,7.0,323.0,1,475
170,170,0.05310902400000006,7.0,325.0,1,475
171,171,0.053198115000000046,7.0,327.0,1,475
172,172,0.05328762899999995,7.0,329.0,1,475
173,173,0.05337784199999995,7.0,331.0,1,475
174,174,0.05346744799999992,8.0,333.0,1,475
175,175,0.053551034999999914,8.0,334.0,1,475
176,176,0.05775603499999993,8.0,335.0,1,475
177,177,0.05786295500000005,8.0,337.0,1,475
178,178,0.05796047000000004,8.0,339.0,1,475
179,179,0.058047709,8.0,340.0,1,475
180,180,0.05813983999999994,10.0,342.0,1,475
181,181,0.058224642999999965,10.0,343.0,1,475
182,182,0.058320235999999914,10.0,345.0,1,475
183,183,0.0584161190000001,10.0,347.0,1,475
184,184,0.058500959000000075,10.0,348.0,1,475
185,185,0.05858707199999991,10.0,349.0,1,475
186,186,0.05868303099999994,10.0,351.0,1,475
187,187,0.05876856399999997,10.0,352.0,1,475
188,188,0.05886481600000004,10.0,354.0,1,475
189,189,0.05895074900000008,10.0,355.0,1,475
190,190,0.05904737399999993,10.0,357.0,1,475
191,191,0.05914505799999992,10.0,359.0,1,475
192,192,0.05923223099999997,10.0,360.0,1,475
193,193,0.05932108500000011,10.0,361.0,1,475
194,194,0.059419265999999915,10.0,363.0,1,475
195,195,0.05951803499999997,10.0,365.0,1,475
196,196,0.059616542000000106,10.0,367.0,1,475
197,197,0.05970632899999995,10.0,368.0,1,475
198,198,0.059795139,10.0,369.0,1,475
199,199,0.05989275599999999,11.0,371.0,1,475
200,200,0.059993709000000006,11.0,373.0,1,475
201,201,0.06484306800000006,11.0,375.0,1,475
202,202,0.06496299799999994,11.0,377.0,1,475
203,203,0.06506263299999993,11.0,378.0,1,475
204,204,0.06515867499999994,11.0,379.0,1,475
205,205,0.06526111600000006,14.0,381.0,1,475
206,206,0.06535650500000001,14.0,382.0,1,475
207,207,0.06545226999999998,14.0,383.0,1,475
208,208,0.0655582400000001,14.0,385.0,1,475
209,209,0.06565477899999994,14.0,386.0,1,475
210,210,0.06576085600000003,14.0,388.0,1,475
211,211,0.06585546000000009,14.0,389.0,1,475
212,212,0.06594829700000004,14.0,390.0,1,475
213,213,0.06604365800000012,14.0,391.0,1,475
214,214,0.06614059399999994,14.0,392.0,1,475
215,215,0.06624778399999998,14.0,394.0,1,475
216,216,0.06635541700000003,14.0,396.0,1,475
217,217,0.06645322899999995,14.0,397.0,1,475
218,218,0.06655056399999992,14.0,398.0,1,475
219,219,0.06665972500000006,14.0,400.0,1,475
220,220,0.06676820899999991,14.0,402.0,1,475
221,221,0.06686651599999993,14.0,403.0,1,475
222,222,0.06697577100000007,14.0,405.0,1,475
223,223,0.06708604700000009,14.0,407.0,1,475
224,224,0.06720176299999991,14.0,409.0,1,475
225,225,0.067302733,14.0,410.0,1,475
226,226,0.07203016200000012,14.0,411.0,1,475
227,227,0.0721599260000001,14.0,413.0,1,475
228,228,0.07227763200000004,14.0,415.0,1,475
229,229,0.07239162700000001,14.0,417.0,1,475
230,230,0.07250464000000001,14.0,419.0,1,475
231,231,0.07260525600000012,14.0,420.0,1,475
232,232,0.07271833099999991,14.0,422.0,1,475
233,233,0.07281866699999995,14.0,423.0,1,475
234,234,0.0729322830000001,14.0,425.0,1,475
235,235,0.07304427699999994,14.0,427.0,1,475
236,236,0.07315648999999991,14.0,429.0,1,475
237,237,0.07326847400000003,14.0,431.0,1,475
238,238,0.073380781,14.0,433.0,1,475
239,239,0.07349330999999992,14.0,435.0,1,475
240,240,0.07360573700000006,14.0,437.0,1,475
241,241,0.07371794000000009,14.0,439.0,1,475
242,242,0.07381977600000011,14.0,440.0,1,475
243,243,0.07392173400000002,14.0,441.0,1,475
244,244,0.07402258699999997,14.0,442.0,1,475
245,245,0.07412579099999994,14.0,443.0,1,475
246,246,0.0742302210000001,14.0,444.0,1,475
247,247,0.07434424800000006,19.0,446.0,1,475
248,248,0.074448077,19.0,447.0,1,475
249,249,0.07455088700000001,19.0,448.0,1,475
250,250,0.07465342400000008,19.0,449.0,1,475
251,251,0.07938227700000011,19.0,451.0,1,475
252,252,0.07951629100000002,19.0,452.0,1,475
253,253,0.0796282450000001,19.0,453.0,1,475
254,254,0.07975107700000006,19.0,455.0,1,475
255,255,0.07987339500000012,19.0,457.0,1,475
256,256,0.079994393,19.0,459.0,1,475
257,257,0.08011579499999999,19.0,461.0,1,475
258,258,0.0802262680000001,19.0,462.0,1,475
259,259,0.08033453300000004,19.0,463.0,1,475
260,260,0.08044501000000004,19.0,464.0,1,475
261,261,0.08055484000000002,19.0,465.0,1,475
262,262,0.08067637499999991,19.0,467.0,1,475
263,263,0.08078446500000003,19.0,468.0,1,475
264,264,0.0808949080000001,19.0,469.0,1,475
265,265,0.0810054200000001,19.0,470.0,1,475
266,266,0.0811136480000001,19.0,471.0,1,475
267,267,0.08123678300000003,19.0,473.0,1,475
268,268,0.08135978599999993,19.0,475.0,1,475
269,269,0.08148363799999991,19.0,477.0,1,475
270,270,0.08159537300000008,19.0,478.0,1,475
271,271,0.08171937200000001,19.0,480.0,1,475
272,272,0.08184323900000012,19.0,482.0,1,475
273,273,0.08195298600000012,19.0,483.0,1,475
274,274,0.08206389700000005,19.0,484.0,1,475
275,275,0.08218847299999998,19.0,486.0,1,475
276,276,0.08713313999999994,19.0,488.0,1,475
277,277,0.08727475299999998,19.0,490.0,1,475
278,278,0.08740718999999997,19.0,492.0,1,475
279,279,0.08752249400000012,19.0,493.0,1,475
280,280,0.08763583799999997,19.0,494.0,1,475
281,281,0.08774949700000012,19.0,495.0,1,475
282,282,0.08787790399999995,19.0,497.0,1,475
283,283,0.08799573000000005,19.0,498.0,1,475
284,284,0.08810799200000008,19.0,499.0,1,475
285,285,0.08822118200000006,19.0,500.0,1,475
286,286,0.08833722399999999,19.0,501.0,1,475
287,287,0.08846614999999991,19.0,503.0,1,475
288,288,0.08859564899999994,19.0,505.0,1,475
289,289,0.08872553699999997,19.0,507.0,1,475
290,290,0.08885663799999999,19.0,509.0,1,475
291,291,0.08897502200000007,19.0,510.0,1,475
292,292,0.08910529699999992,19.0,512.0,1,475
293,293,0.08922188700000011,19.0,513.0,1,475
294,294,0.08935590799999993,19.0,515.0,1,475
295,295,0.0894783910000001,19.0,516.0,1,475
296,296,0.08959796300000011,19.0,517.0,1,475
297,297,0.08971521999999998,19.0,518.0,1,475
298,298,0.08983206799999999,19.0,519.0,1,475
299,299,0.08996534100000009,19.0,521.0,1,475
300,300,0.09009747700000004,19.0,523.0,1,475
301,301,0.09521410799999996,19.0,525.0,1,475
302,302,0.09535303099999992,19.0,526.0,1,475
303,303,0.0954766680000001,19.0,527.0,1,475
304,304,0.09560125300000011,19.0,528.0,1,475
305,305,0.09573814500000011,19.0,530.0,1,475
306,306,0.09586388199999996,19.0,531.0,1,475
307,307,0.09598811499999993,19.0,532.0,1,475
308,308,0.09612442300000001,19.0,534.0,1,475
309,309,0.09626051600000007,19.0,536.0,1,475
310,310,0.09638659300000008,19.0,537.0,1,475
311,311,0.09650916300000012,19.0,538.0,1,475
312,312,0.09663042399999999,19.0,539.0,1,475
313,313,0.09675137499999997,19.0,540.0,1,475
314,314,0.09688728800000002,19.0,542.0,1,475
315,315,0.09700880600000006,19.0,543.0,1,475
316,316,0.09713147899999997,19.0,544.0,1,475
317,317,0.09726787100000012,19.0,546.0,1,475
318,318,0.09739259099999997,19.0,547.0,1,475
319,319,0.09753042199999995,19.0,549.0,1,475
320,320,0.09766834199999996,19.0,551.0,1,475
321,321,0.09780702699999999,19.0,553.0,1,475
322,322,0.09793386799999992,19.0,554.0,1,475
323,323,0.09807280100000004,19.0,556.0,1,475
324,324,0.09820040899999993,19.0,557.0,1,475
325,325,0.09832446700000008,19.0,558.0,1,475
326,326,0.103645875,19.0,560.0,1,475
327,327,0.10379995499999994,20.0,562.0,1,475
328,328,0.10394924400000005,20.0,564.0,1,475
329,329,0.10408159099999992,20.0,565.0,1,475
330,330,0.10421151800000006,20.0,566.0,1,475
331,331,0.1043541910000001,20.0,568.0,1,475
332,332,0.10449659599999994,20.0,570.0,1,475
333,333,0.10463851999999996,20.0,572.0,1,475
334,334,0.10476914100000001,20.0,573.0,1,475
335,335,0.10491198800000001,20.0,575.0,1,475
336,336,0.10504437700000002,20.0,576.0,1,475
337,337,0.10518777899999998,20.0,578.0,1,475
338,338,0.10533148399999992,20.0,580.0,1,475
339,339,0.10546190200000005,20.0,581.0,1,475
340,340,0.10559181200000012,20.0,582.0,1,475
341,341,0.10573653400000005,20.0,584.0,1,475
342,342,0.10588115099999995,20.0,586.0,1,475
343,343,0.10602692899999999,20.0,588.0,1,475
344,344,0.10616056499999993,20.0,589.0,1,475
345,345,0.106306338,20.0,591.0,1,475
346,346,0.10645204100000005,20.0,593.0,1,475
347,347,0.10659762300000009,20.0,595.0,1,475
348,348,0.10672849399999995,20.0,596.0,1,475
349,349,0.10687463000000008,20.0,598.0,1,475
350,350,0.10702066099999996,20.0,600.0,1,475
351,351,0.11225009000000008,20.0,601.0,1,475
352,352,0.1124142480000001,20.0,603.0,1,475
353,353,0.11256799000000006,20.0,605.0,1,475
354,354,0.11279030299999993,20.0,607.0,1,475
355,355,0.11297395900000007,20.0,609.0,1,475
356,356,0.11312034800000004,20.0,610.0,1,475
357,357,0.11326075199999996,20.0,611.0,1,475
358,358,0.11341189800000007,20.0,613.0,1,475
359,359,0.11356186400000001,20.0,615.0,1,475
360,360,0.11372295899999996,60.0,617.0,1,475
361,361,0.11386128300000009,60.0,618.0,1,475
362,362,0.11400117200000004,60.0,619.0,1,475
363,363,0.11414184800000005,60.0,620.0,1,475
364,364,0.11428260700000004,60.0,621.0,1,475
365,365,0.11443358000000003,62.0,623.0,1,475
366,366,0.11458543499999996,63.0,625.0,1,475
367,367,0.11472809699999997,63.0,626.0,1,475
368,368,0.11488409500000007,63.0,628.0,1,475
369,369,0.11502750399999995,63.0,629.0,1,475
370,370,0.11518416800000009,63.0,631.0,1,475
371,371,0.11532699300000004,63.0,632.0,1,475
372,372,0.11548298599999995,63.0,634.0,1,475
373,373,0.11562372300000012,63.0,635.0,1,475
374,374,0.11576354899999997,63.0,636.0,1,475
375,375,0.11590823399999994,63.0,637.0,1,475
376,376,0.12140591400000011,63.0,638.0,1,475
377,377,0.12158068899999996,63.0,640.0,1,475
378,378,0.12173230099999999,63.0,641.0,1,475
379,379,0.12187707900000011,63.0,642.0,1,475
380,380,0.12202077199999994,63.0,643.0,1,475
381,381,0.12216585399999991,63.0,644.0,1,475
382,382,0.12231024900000009,63.0,645.0,1,475
383,383,0.12245675,63.0,646.0,1,475
384,384,0.12260364800000012,63.0,647.0,1,475
385,385,0.12275227000000011,63.0,648.0,1,475
386,386,0.12289938699999992,63.0,649.0,1,475
387,387,0.12304365800000006,63.0,650.0,1,475
388,388,0.123185675,63.0,651.0,1,475
389,389,0.1233342850000001,63.0,652.0,1,475
390,390,0.12349636000000008,63.0,654.0,1,475
391,391,0.1236451460000001,63.0,655.0,1,475
392,392,0.12379461199999997,63.0,656.0,1,475
393,393,0.12394211199999994,63.0,657.0,1,475
394,394,0.12408992399999996,63.0,658.0,1,475
395,395,0.12423780700000009,63.0,659.0,1,475
396,396,0.12440031299999998,63.0,661.0,1,475
397,397,0.12454958800000004,63.0,662.0,1,475
398,398,0.12469972100000004,63.0,663.0,1,475
399,399,0.12486077400000006,64.0,665.0,1,475
400,400,0.125025787,64.0,667.0,1,475
401,401,0.13102512099999997,64.0,669.0,1,475
402,402,0.13119548599999997,64.0,670.0,1,475
403,403,0.1313524020000001,64.0,671.0,1,475
404,404,0.13150517800000006,64.0,672.0,1,475
405,405,0.13165918700000012,64.0,673.0,1,475
406,406,0.13182871900000004,64.0,675.0,1,475
407,407,0.131983956,64.0,676.0,1,475
408,408,0.13213677000000001,64.0,677.0,1,475
409,409,0.13229248999999998,64.0,678.0,1,475
410,410,0.1324443879999999,64.0,679.0,1,475
411,411,0.13259537100000007,64.0,680.0,1,475
412,412,0.13274758999999992,64.0,681.0,1,475
413,413,0.13289947200000007,64.0,682.0,1,475
414,414,0.13304943600000008,64.0,683.0,1,475
415,415,0.13321965999999996,64.0,685.0,1,475
416,416,0.13337529800000003,64.0,686.0,1,475
417,417,0.1335294039999999,64.0,687.0,1,475
418,418,0.13368657099999992,64.0,688.0,1,475
419,419,0.13384024300000008,64.0,689.0,1,475
420,420,0.13399191100000007,64.0,690.0,1,475
421,421,0.13414359099999995,64.0,691.0,1,475
422,422,0.13429957699999995,64.0,692.0,1,475
423,423,0.13445409900000005,64.0,693.0,1,475
424,424,0.13460684,64.0,694.0,1,475
425,425,0.1347622020000001,64.0,695.0,1,475
426,426,0.14061660799999998,64.0,696.0,1,475
427,427,0.14078910099999997,64.0,697.0,1,475
428,428,0.14095251900000005,64.0,698.0,1,475
429,429,0.14111364400000004,64.0,699.0,1,475
430,430,0.14127566699999994,64.0,700.0,1,475
431,431,0.14143707300000008,64.0,701.0,1,475
432,432,0.14159771300000012,64.0,702.0,1,475
433,433,0.1417533900000001,64.0,703.0,1,475
434,434,0.14191549700000006,64.0,704.0,1,475
435,435,0.1420766120000001,64.0,705.0,1,475
436,436,0.14223303500000006,64.0,706.0,1,475
437,437,0.142412223,64.0,708.0,1,475
438,438,0.14257384000000006,64.0,709.0,1,475
439,439,0.14274983099999994,64.0,711.0,1,475
440,440,0.14291330199999996,64.0,712.0,1,475
441,441,0.14307495400000003,64.0,713.0,1,475
442,442,0.143234651,64.0,714.0,1,475
443,443,0.14339578399999997,64.0,715.0,1,475
444,444,0.1435571040000001,64.0,716.0,1,475
445,445,0.1437336440000001,64.0,718.0,1,475
446,446,0.14389611600000007,64.0,719.0,1,475
447,447,0.14406122700000012,64.0,720.0,1,475
448,448,0.14423953299999992,64.0,722.0,1,475
449,449,0.14440599300000012,64.0,723.0,1,475
450,450,0.14457281200000005,64.0,724.0,1,475
451,451,0.15066571200000012,64.0,725.0,1,475
452,452,0.15086523900000004,64.0,727.0,1,475
453,453,0.15103965499999994,64.0,728.0,1,475
454,454,0.15120890300000012,64.0,729.0,1,475
455,455,0.1513729020000001,64.0,730.0,1,475
456,456,0.15154006200000003,64.0,731.0,1,475
457,457,0.15170565300000005,64.0,732.0,1,475
458,458,0.15187067500000007,64.0,733.0,1,475
459,459,0.15203846700000012,64.0,734.0,1,475
460,460,0.152221956,64.0,736.0,1,475
461,461,0.15238513500000006,64.0,737.0,1,475
462,462,0.15254771599999994,64.0,738.0,1,475
463,463,0.15273232400000003,64.0,740.0,1,475
464,464,0.1528998210000001,64.0,741.0,1,475
465,465,0.15308315500000003,64.0,743.0,1,475
466,466,0.15324978899999997,64.0,744.0,1,475
467,467,0.15341923200000007,64.0,745.0,1,475
468,468,0.15358993500000007,64.0,746.0,1,475
469,469,0.1537605609999999,64.0,747.0,1,475
470,470,0.15392929999999994,64.0,748.0,1,475
471,471,0.15409902899999994,64.0,749.0,1,475
472,472,0.15427046300000002,64.0,750.0,1,475
473,473,0.15443758499999993,64.0,751.0,1,475
474,474,0.15460359699999993,64.0,752.0,1,475
475,475,0.15479540800000002,64.0,754.0,1,475
476,0,0.00013783599999994678,3.0,0.0,5,475
477,1,0.005153858999999983,3.0,2.0,5,475
478,2,0.005219158999999918,3.0,4.0,5,475
479,3,0.0052629969999999915,3.0,6.0,5,475
480,4,0.00530265799999996,3.0,8.0,5,475
481,5,0.005342050000000098,3.0,10.0,5,475
482,6,0.005380096999999973,3.0,12.0,5,475
483,7,0.005418922000000048,3.0,14.0,5,475
484,8,0.00545746799999991,3.0,16.0,5,475
485,9,0.005496619999999952,3.0,18.0,5,475
486,10,0.005535873999999996,3.0,20.0,5,475
487,11,0.005575139000000062,3.0,22.0,5,475
488,12,0.005614562000000101,3.0,24.0,5,475
489,13,0.005654341999999923,3.0,26.0,5,475
490,14,0.005694789000000089,3.0,28.0,5,475
491,15,0.0057378820000000275,3.0,30.0,5,475
492,16,0.005773712999999958,3.0,31.0,5,475
493,17,0.005815056999999957,4.0,33.0,5,475
494,18,0.005857137000000012,4.0,35.0,5,475
495,19,0.00590177599999997,4.0,37.0,5,475
496,20,0.005944457000000014,4.0,39.0,5,475
497,21,0.005988808999999984,4.0,41.0,5,475
498,22,0.006032046999999929,4.0,43.0,5,475
499,23,0.006078384000000048,4.0,45.0,5,475
500,24,0.006122991000000022,4.0,47.0,5,475
501,25,0.006170157999999981,4.0,49.0,5,475
502,26,0.00933857700000007,4.0,51.0,5,475
503,27,0.009399967000000009,4.0,53.0,5,475
504,28,0.009451389000000088,4.0,55.0,5,475
505,29,0.009499198999999958,4.0,57.0,5,475
506,30,0.00954621500000008,4.0,59.0,5,475
507,31,0.009592854000000095,4.0,61.0,5,475
508,32,0.009642625000000127,4.0,63.0,5,475
509,33,0.00968349600000007,0.0,65.0,5,475
510,34,0.00973073499999999,0.0,67.0,5,475
511,35,0.00978017199999992,0.0,69.0,5,475
512,36,0.009829206000000035,0.0,71.0,5,475
513,37,0.009877026000000066,0.0,73.0,5,475
514,38,0.00992460499999992,0.0,75.0,5,475
515,39,0.009972619000000016,0.0,77.0,5,475
516,40,0.010021000000000058,0.0,79.0,5,475
517,41,0.010070671000000031,0.0,81.0,5,475
518,42,0.010123671999999972,0.0,83.0,5,475
519,43,0.01017345599999997,0.0,85.0,5,475
520,44,0.010223378999999921,0.0,87.0,5,475
521,45,0.010272867000000074,0.0,89.0,5,475
522,46,0.010322955999999994,0.0,91.0,5,475
523,47,0.010408340000000127,0.0,93.0,5,475
524,48,0.010484353999999918,0.0,95.0,5,475
525,49,0.010544160000000025,0.0,97.0,5,475
526,50,0.010599691999999994,0.0,99.0,5,475
527,51,0.014305813,0.0,101.0,5,475
528,52,0.01437623500000007,0.0,103.0,5,475
529,53,0.014434838000000116,0.0,105.0,5,475
530,54,0.014490147000000064,0.0,107.0,5,475
531,55,0.014549107000000117,0.0,109.0,5,475
532,56,0.014604848000000059,0.0,111.0,5,475
533,57,0.01466151800000004,0.0,113.0,5,475
534,58,0.014716814000000022,0.0,115.0,5,475
535,59,0.014773791999999952,0.0,117.0,5,475
536,60,0.014829549000000108,0.0,119.0,5,475
537,61,0.014886423999999954,0.0,121.0,5,475
538,62,0.014942369000000122,0.0,123.0,5,475
539,63,0.014997452000000022,0.0,125.0,5,475
540,64,0.01505270999999997,0.0,127.0,5,475
541,65,0.015108797000000118,0.0,129.0,5,475
542,66,0.015165424000000094,0.0,131.0,5,475
543,67,0.015220355999999935,0.0,133.0,5,475
544,68,0.015277919000000084,0.0,135.0,5,475
545,69,0.015335995999999907,0.0,137.0,5,475
546,70,0.01539436499999991,0.0,139.0,5,475
547,71,0.015452648000000124,0.0,141.0,5,475
548,72,0.015511577000000054,0.0,143.0,5,475
549,73,0.015566270999999965,0.0,145.0,5,475
550,74,0.015626482000000053,0.0,147.0,5,475
551,75,0.01568633399999997,0.0,149.0,5,475
552,76,0.019536095000000087,0.0,151.0,5,475
553,77,0.019613021999999924,0.0,153.0,5,475
554,78,0.01967957599999992,0.0,155.0,5,475
555,79,0.01974310400000001,0.0,157.0,5,475
556,80,0.019805864000000062,0.0,159.0,5,475
557,81,0.01986252799999999,0.0,161.0,5,475
558,82,0.01992561199999998,0.0,163.0,5,475
