,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
436,115,5.8946879,50.0,185723.0,1600,0.1,190
437,116,5.945358956,50.0,187324.0,1600,0.1,190
438,117,5.997493802,50.0,188925.0,1600,0.1,190
439,118,6.0486241430000005,50.0,190526.0,1600,0.1,190
440,119,6.100577323,50.0,192127.0,1600,0.1,190
441,120,6.152095497,50.0,193728.0,1600,0.1,190
442,121,6.208616828,50.0,195329.0,1600,0.1,190
443,122,6.260462083,50.0,196930.0,1600,0.1,190
444,123,6.312222243,50.0,198531.0,1600,0.1,190
445,124,6.364574296,50.0,200132.0,1600,0.1,190
446,125,6.415724366000001,50.0,201733.0,1600,0.1,190
447,126,6.467374518,50.0,203334.0,1600,0.1,190
448,127,6.5192866469999995,50.0,204935.0,1600,0.1,190
449,128,6.571546646,50.0,206536.0,1600,0.1,190
450,129,6.623230087,50.0,208137.0,1600,0.1,190
451,130,6.674110247,50.0,209738.0,1600,0.1,190
452,131,6.72932619,50.0,211339.0,1600,0.1,190
453,132,6.779987359,50.0,212940.0,1600,0.1,190
454,133,6.831322749,50.0,214541.0,1600,0.1,190
455,134,6.881289842999999,50.0,216142.0,1600,0.1,190
456,135,6.932519661000001,50.0,217743.0,1600,0.1,190
457,136,6.983264365,50.0,219344.0,1600,0.1,190
458,137,7.034446272,50.0,220945.0,1600,0.1,190
459,138,7.084857111,50.0,222546.0,1600,0.1,190
460,139,7.135895002,50.0,224147.0,1600,0.1,190
461,140,7.186572622,50.0,225748.0,1600,0.1,190
462,141,7.24164783,50.0,227349.0,1600,0.1,190
463,142,7.293446012,50.0,228950.0,1600,0.1,190
464,143,7.344115511,50.0,230551.0,1600,0.1,190
465,144,7.395350596,50.0,232152.0,1600,0.1,190
466,145,7.4456694720000005,50.0,233753.0,1600,0.1,190
467,146,7.496451085,50.0,235354.0,1600,0.1,190
468,147,7.546349226,50.0,236955.0,1600,0.1,190
469,148,7.596944254,50.0,238556.0,1600,0.1,190
470,149,7.646724068000001,50.0,240157.0,1600,0.1,190
471,0,0.03325704500000004,65.0,3200.0,3200,0.1,190
472,1,0.08851639499999986,53.0,6402.0,3200,0.1,190
473,2,0.13926437800000002,53.0,9603.0,3200,0.1,190
474,3,0.19058343300000002,53.0,12804.0,3200,0.1,190
475,4,0.2410197759999999,53.0,16005.0,3200,0.1,190
476,5,0.2924972669999999,53.0,19206.0,3200,0.1,190
477,6,0.342963468,53.0,22407.0,3200,0.1,190
478,7,0.3936583779999998,53.0,25608.0,3200,0.1,190
479,8,0.44334708700000003,53.0,28809.0,3200,0.1,190
480,9,0.4945720010000001,53.0,32010.0,3200,0.1,190
481,10,0.5444277319999997,53.0,35211.0,3200,0.1,190
482,11,0.5987882379999998,53.0,38412.0,3200,0.1,190
483,12,0.6489522510000001,53.0,41613.0,3200,0.1,190
484,13,0.6996167499999999,53.0,44814.0,3200,0.1,190
